Title,Link
【公告】代子公司碧江企業(股)公司取得台中市西屯區土地一筆(含建物),https://tw.stock.yahoo.com/news/%E5%85%AC%E5%91%8A-%E4%BB%A3%E5%AD%90%E5%85%AC%E5%8F%B8%E7%A2%A7%E6%B1%9F%E4%BC%81%E6%A5%AD-%E8%82%A1-%E5%85%AC%E5%8F%B8%E5%8F%96%E5%BE%97%E5%8F%B0%E4%B8%AD%E5%B8%82%E8%A5%BF%E5%B1%AF%E5%8D%80%E5%9C%9F%E5%9C%B0-%E7%AD%86-091226255.html
潤隆：水湳有機會十年超車七期,https://tw.stock.yahoo.com/news/%E6%BD%A4%E9%9A%86-%E6%B0%B4%E6%B9%B3%E6%9C%89%E6%A9%9F%E6%9C%83%E5%8D%81%E5%B9%B4%E8%B6%85%E8%BB%8A%E4%B8%83%E6%9C%9F-201000897.html
【公告】興富發 2024年6月合併營收28.91億元 年增-18.23%,https://tw.stock.yahoo.com/news/%E5%85%AC%E5%91%8A-%E8%88%88%E5%AF%8C%E7%99%BC-2024%E5%B9%B46%E6%9C%88%E5%90%88%E4%BD%B5%E7%87%9F%E6%94%B628-91%E5%84%84%E5%85%83-%E5%B9%B4%E5%A2%9E-084058173.html
外資四連賣！賣超榜首是ETF 群創仍列賣超前五,https://tw.stock.yahoo.com/news/%E5%A4%96%E8%B3%87%E5%9B%9B%E9%80%A3%E8%B3%A3%EF%BC%81%E8%B3%A3%E8%B6%85%E6%A6%9C%E9%A6%96%E6%98%AFetf-%E7%BE%A4%E5%89%B5%E4%BB%8D%E5%88%97%E8%B3%A3%E8%B6%85%E5%89%8D%E4%BA%94-083342818.html
【公告】興富發代子公司碧江企業(股)公司簽訂新竹縣土地合建契約,https://tw.stock.yahoo.com/news/%E5%85%AC%E5%91%8A-%E8%88%88%E5%AF%8C%E7%99%BC%E4%BB%A3%E5%AD%90%E5%85%AC%E5%8F%B8%E7%A2%A7%E6%B1%9F%E4%BC%81%E6%A5%AD-%E8%82%A1-%E5%85%AC%E5%8F%B8%E7%B0%BD%E8%A8%82%E6%96%B0%E7%AB%B9%E7%B8%A3%E5%9C%9F%E5%9C%B0%E5%90%88%E5%BB%BA%E5%A5%91%E7%B4%84-095814876.html
外資賣超451億 賣超榜首是群創！,https://tw.stock.yahoo.com/news/%E5%A4%96%E8%B3%87%E8%B3%A3%E8%B6%85451%E5%84%84-%E8%B3%A3%E8%B6%85%E6%A6%9C%E9%A6%96%E6%98%AF%E7%BE%A4%E5%89%B5%EF%BC%81-083535914.html
營建股反攻 華友聯亮燈、愛山林攻200元 分析師：只漲代銷！下半年不易狂漲,https://tw.stock.yahoo.com/news/%E7%87%9F%E5%BB%BA%E8%82%A1%E5%8F%8D%E6%94%BB-%E8%8F%AF%E5%8F%8B%E8%81%AF%E4%BA%AE%E7%87%88%E3%80%81%E6%84%9B%E5%B1%B1%E6%9E%97%E6%94%BB200%E5%85%83-%E5%88%86%E6%9E%90%E5%B8%AB%EF%BC%9A%E5%8F%AA%E6%BC%B2%E4%BB%A3%E9%8A%B7%EF%BC%81%E4%B8%8B%E5%8D%8A%E5%B9%B4%E4%B8%8D%E6%98%93%E7%8B%82%E6%BC%B2-041330748.html
不怕升準打房 國銀壓力測試全過關,https://tw.stock.yahoo.com/news/%E4%B8%8D%E6%80%95%E5%8D%87%E6%BA%96%E6%89%93%E6%88%BF-%E5%9C%8B%E9%8A%80%E5%A3%93%E5%8A%9B%E6%B8%AC%E8%A9%A6%E5%85%A8%E9%81%8E%E9%97%9C-201000688.html
"興富發 手握逾4,400億新案",https://tw.stock.yahoo.com/news/%E8%88%88%E5%AF%8C%E7%99%BC-%E6%89%8B%E6%8F%A1%E9%80%BE4-400%E5%84%84%E6%96%B0%E6%A1%88-201000577.html
《營建股》金山飯店年底敲定合作對象 興富發5年內完工案量拚4485億,https://tw.stock.yahoo.com/news/%E7%87%9F%E5%BB%BA%E8%82%A1-%E9%87%91%E5%B1%B1%E9%A3%AF%E5%BA%97%E5%B9%B4%E5%BA%95%E6%95%B2%E5%AE%9A%E5%90%88%E4%BD%9C%E5%B0%8D%E8%B1%A1-%E8%88%88%E5%AF%8C%E7%99%BC5%E5%B9%B4%E5%85%A7%E5%AE%8C%E5%B7%A5%E6%A1%88%E9%87%8F%E6%8B%9A4485%E5%84%84-041054386.html
