Title,Link
台中銀Lolly Pay服務升級QR Code收付款及繳費功能,https://tw.stock.yahoo.com/news/%E5%8F%B0%E4%B8%AD%E9%8A%80lolly-pay%E6%9C%8D%E5%8B%99%E5%8D%87%E7%B4%9Aqr-code%E6%94%B6%E4%BB%98%E6%AC%BE%E5%8F%8A%E7%B9%B3%E8%B2%BB%E5%8A%9F%E8%83%BD-091554485.html
年利率最高三個月5.4％ 台中銀推美元優利定存,https://tw.stock.yahoo.com/news/%E5%B9%B4%E5%88%A9%E7%8E%87%E6%9C%80%E9%AB%98%E4%B8%89%E5%80%8B%E6%9C%885-4-%E5%8F%B0%E4%B8%AD%E9%8A%80%E6%8E%A8%E7%BE%8E%E5%85%83%E5%84%AA%E5%88%A9%E5%AE%9A%E5%AD%98-201000168.html
臺灣企銀主辦 龍湶水資源聯貸案 簽約,https://tw.stock.yahoo.com/news/%E8%87%BA%E7%81%A3%E4%BC%81%E9%8A%80%E4%B8%BB%E8%BE%A6-%E9%BE%8D%E6%B9%B6%E6%B0%B4%E8%B3%87%E6%BA%90%E8%81%AF%E8%B2%B8%E6%A1%88-%E7%B0%BD%E7%B4%84-201000624.html
台中銀美元定存年利率最高3個月5.4% 無理財條件限制,https://tw.stock.yahoo.com/news/%E5%8F%B0%E4%B8%AD%E9%8A%80%E7%BE%8E%E5%85%83%E5%AE%9A%E5%AD%98%E5%B9%B4%E5%88%A9%E7%8E%87%E6%9C%80%E9%AB%983%E5%80%8B%E6%9C%885-4-%E7%84%A1%E7%90%86%E8%B2%A1%E6%A2%9D%E4%BB%B6%E9%99%90%E5%88%B6-020139756.html
財富管理投入成果顯現 中小型銀行 上半年獲利放閃,https://tw.stock.yahoo.com/news/%E8%B2%A1%E5%AF%8C%E7%AE%A1%E7%90%86%E6%8A%95%E5%85%A5%E6%88%90%E6%9E%9C%E9%A1%AF%E7%8F%BE-%E4%B8%AD%E5%B0%8F%E5%9E%8B%E9%8A%80%E8%A1%8C-%E4%B8%8A%E5%8D%8A%E5%B9%B4%E7%8D%B2%E5%88%A9%E6%94%BE%E9%96%83-201000667.html
【公告】台中銀 2024年6月合併營收17.86億元 年增11.88%,https://tw.stock.yahoo.com/news/%E5%85%AC%E5%91%8A-%E5%8F%B0%E4%B8%AD%E9%8A%80-2024%E5%B9%B46%E6%9C%88%E5%90%88%E4%BD%B5%E7%87%9F%E6%94%B617-86%E5%84%84%E5%85%83-%E5%B9%B4%E5%A2%9E11-063119195.html
《金融股》台中銀上半年每股稅後盈餘0.78元,https://tw.stock.yahoo.com/news/%E9%87%91%E8%9E%8D%E8%82%A1-%E5%8F%B0%E4%B8%AD%E9%8A%80%E4%B8%8A%E5%8D%8A%E5%B9%B4%E6%AF%8F%E8%82%A1%E7%A8%85%E5%BE%8C%E7%9B%88%E9%A4%980-78%E5%85%83-062954434.html
【公告】台中銀暨子公司113年6月份財務及業務資料。,https://tw.stock.yahoo.com/news/%E5%85%AC%E5%91%8A-%E5%8F%B0%E4%B8%AD%E9%8A%80%E6%9A%A8%E5%AD%90%E5%85%AC%E5%8F%B8113%E5%B9%B46%E6%9C%88%E4%BB%BD%E8%B2%A1%E5%8B%99%E5%8F%8A%E6%A5%AD%E5%8B%99%E8%B3%87%E6%96%99-055606637.html
台中銀支持「與德安院生的十堂課」,https://tw.stock.yahoo.com/news/%E5%8F%B0%E4%B8%AD%E9%8A%80%E6%94%AF%E6%8C%81-%E8%88%87%E5%BE%B7%E5%AE%89%E9%99%A2%E7%94%9F%E7%9A%84%E5%8D%81%E5%A0%82%E8%AA%B2-201000782.html
《金融股》台中銀7月23日除權息 董益源將代理總座,https://tw.stock.yahoo.com/news/%E9%87%91%E8%9E%8D%E8%82%A1-%E5%8F%B0%E4%B8%AD%E9%8A%807%E6%9C%8823%E6%97%A5%E9%99%A4%E6%AC%8A%E6%81%AF-%E8%91%A3%E7%9B%8A%E6%BA%90%E5%B0%87%E4%BB%A3%E7%90%86%E7%B8%BD%E5%BA%A7-092214327.html
【公告】台中銀總經理異動案,https://tw.stock.yahoo.com/news/%E5%85%AC%E5%91%8A-%E5%8F%B0%E4%B8%AD%E9%8A%80%E7%B8%BD%E7%B6%93%E7%90%86%E7%95%B0%E5%8B%95%E6%A1%88-090420017.html
【公告】台中銀董事會決議112年度股利之除息除權基準日。,https://tw.stock.yahoo.com/news/%E5%85%AC%E5%91%8A-%E5%8F%B0%E4%B8%AD%E9%8A%80%E8%91%A3%E4%BA%8B%E6%9C%83%E6%B1%BA%E8%AD%B0112%E5%B9%B4%E5%BA%A6%E8%82%A1%E5%88%A9%E4%B9%8B%E9%99%A4%E6%81%AF%E9%99%A4%E6%AC%8A%E5%9F%BA%E6%BA%96%E6%97%A5-090418996.html
《金融》台中銀前董座王貴鋒遭求刑15年1.5億交保 新北檢提抗告,https://tw.stock.yahoo.com/news/%E9%87%91%E8%9E%8D-%E5%8F%B0%E4%B8%AD%E9%8A%80%E5%89%8D%E8%91%A3%E5%BA%A7%E7%8E%8B%E8%B2%B4%E9%8B%92%E9%81%AD%E6%B1%82%E5%88%9115%E5%B9%B41-5%E5%84%84%E4%BA%A4%E4%BF%9D-%E6%96%B0%E5%8C%97%E6%AA%A2%E6%8F%90%E6%8A%97%E5%91%8A-071138931.html
涉洩金檢報告偵查進度給台中銀  金管會人員遭訴,https://tw.stock.yahoo.com/news/%E6%B6%89%E6%B4%A9%E9%87%91%E6%AA%A2%E5%A0%B1%E5%91%8A%E5%81%B5%E6%9F%A5%E9%80%B2%E5%BA%A6%E7%B5%A6%E5%8F%B0%E4%B8%AD%E9%8A%80-%E9%87%91%E7%AE%A1%E6%9C%83%E4%BA%BA%E5%93%A1%E9%81%AD%E8%A8%B4-124428707.html
員工涉洩密知法犯法 金管會檢查局：遺憾並深自檢討,https://tw.stock.yahoo.com/news/%E5%93%A1%E5%B7%A5%E6%B6%89%E6%B4%A9%E5%AF%86%E7%9F%A5%E6%B3%95%E7%8A%AF%E6%B3%95-%E9%87%91%E7%AE%A1%E6%9C%83%E6%AA%A2%E6%9F%A5%E5%B1%80-%E9%81%BA%E6%86%BE%E4%B8%A6%E6%B7%B1%E8%87%AA%E6%AA%A2%E8%A8%8E-115509690.html
檢查局人員涉洩金檢報告 金管會：深自檢討內部管理,https://tw.stock.yahoo.com/news/%E6%AA%A2%E6%9F%A5%E5%B1%80%E4%BA%BA%E5%93%A1%E6%B6%89%E6%B4%A9%E9%87%91%E6%AA%A2%E5%A0%B1%E5%91%8A-%E9%87%91%E7%AE%A1%E6%9C%83-%E6%B7%B1%E8%87%AA%E6%AA%A2%E8%A8%8E%E5%85%A7%E9%83%A8%E7%AE%A1%E7%90%86-103751450.html
震撼！台中銀案外案 金管會遭搜索、20年來首例洩密,https://tw.stock.yahoo.com/news/%E9%9C%87%E6%92%BC-%E5%8F%B0%E4%B8%AD%E9%8A%80%E6%A1%88%E5%A4%96%E6%A1%88-%E9%87%91%E7%AE%A1%E6%9C%83%E9%81%AD%E6%90%9C%E7%B4%A2-20%E5%B9%B4%E4%BE%86%E9%A6%96%E4%BE%8B%E6%B4%A9%E5%AF%86-103231299.html
驚！金管會20年來第二個內鬼出現 檢查局遭搜索時間曝光,https://tw.stock.yahoo.com/news/%E9%A9%9A-%E9%87%91%E7%AE%A1%E6%9C%8320%E5%B9%B4%E4%BE%86%E7%AC%AC%E4%BA%8C%E5%80%8B%E5%85%A7%E9%AC%BC%E5%87%BA%E7%8F%BE-%E6%AA%A2%E6%9F%A5%E5%B1%80%E9%81%AD%E6%90%9C%E7%B4%A2%E6%99%82%E9%96%93%E6%9B%9D%E5%85%89-102204868.html
台中銀案外案！檢查局員工史上首見涉洩密 金管會：震撼！將調職懲處,https://tw.stock.yahoo.com/news/%E5%8F%B0%E4%B8%AD%E9%8A%80%E6%A1%88%E5%A4%96%E6%A1%88%EF%BC%81%E6%AA%A2%E6%9F%A5%E5%B1%80%E5%93%A1%E5%B7%A5%E5%8F%B2%E4%B8%8A%E9%A6%96%E8%A6%8B%E6%B6%89%E6%B4%A9%E5%AF%86-%E9%87%91%E7%AE%A1%E6%9C%83%EF%BC%9A%E9%9C%87%E6%92%BC%EF%BC%81%E5%B0%87%E8%AA%BF%E8%81%B7%E6%87%B2%E8%99%95-093938512.html
台中銀捐再生電腦 促偏鄉數位學習,https://tw.stock.yahoo.com/news/%E5%8F%B0%E4%B8%AD%E9%8A%80%E6%8D%90%E5%86%8D%E7%94%9F%E9%9B%BB%E8%85%A6-%E4%BF%83%E5%81%8F%E9%84%89%E6%95%B8%E4%BD%8D%E5%AD%B8%E7%BF%92-201000984.html
