ticker    ,daily_return           ,weekly_return          ,one_month_return      ,six_months_return    ,one_year_return        ,daily_win_rate     ,weekly_win_rate    ,monthly_win_rate   ,six_months_win_rate ,one_year_win_rate ,additional_win_rate ,total_win_rate
00830.TW  ,0.11785675388388123    ,0.1227023011607015     ,0.2895828229445278    ,0.3018440919291174   ,0.19523371439583573    ,52.545454545454554 ,52.450142450142444 ,52.35037503765707  , 54.621848739495796 ,54.47154471544715 ,                  5 ,271.43936548819704
00900.TW  ,0.02210422872959395    ,0.02003470928900638    ,0.04164513854343065   ,0.16740906225902052  ,0.11458770909675399    ,49.6               ,49.43609022556391  ,49.8679569755337   , 51.26050420168067  ,53.65853658536586 ,                  0 ,253.82308798814415
0050.TW   ,0.07163542520585944    ,0.0719185779606736     ,0.55543495376632      ,0.3386647733636031   ,0.17683942160284918    ,51.45454545454545  ,51.488603988603984 ,51.24986706344775  , 55.46218487394958  ,54.87804878048781 ,                 20 ,284.5332501610346
5880.TW   ,0.039105138392623494   ,0.04086763752658185    ,0.13539985767983856   ,0.017239286667671286 ,0.00040019303762634726 ,47.63636363636364  ,47.72079772079772  ,47.75164882787345  , 40.33613445378151  ,42.27642276422765 ,                  0 ,225.72136740304398
00673R.TW ,-0.003937241775831921  ,-0.01834953757310912   ,-0.2827848927614032   ,-0.14006539174966123 ,-0.08805794060403085   ,45.27272727272727  ,44.98575498575498  ,45.223534499467874 , 43.69747899159664  ,41.86991869918699 ,                  5 ,226.04941444873378
00715L.TW ,0.10542245657537203    ,0.14486553503416888    ,0.47976439013121475   ,0.273565623397029    ,0.163203475740211      ,50.090909090909086 ,50.62678062678062  ,50.22484443090422  , 52.94117647058824  ,53.65853658536586 ,                  0 ,257.542247204548
00633L.TW ,-0.004491400455343586  ,-0.005121125865668032  ,0.047815591757484406  ,0.18879195124439999  ,-0.006682080712234769  ,47.72727272727273  ,47.977207977207975 ,48.05211888038404  , 47.89915966386555  ,44.3089430894309  ,                  0 ,235.9647023381612
2812.TW   ,0.06813893711762425    ,0.07025989676695918    ,0.33341298971516886   ,0.17839186102287238  ,0.12336810115555663    ,42.36363636363637  ,42.60683760683761  ,42.88696623531851  , 47.05882352941176  ,45.1219512195122  ,                 25 ,245.03821495471644
00885.TW  ,-0.018025737631587782  ,-0.009254028856809099  ,-0.029978045001590445 ,0.021833672840024267 ,-0.009795425841439187  ,46.758104738154614 ,46.98039215686274  ,45.949030819988074 , 46.21848739495798  ,47.96747967479675 ,                  5 ,238.87349478476017
00895.TW  ,0.11106519819057521    ,0.11460078778634385    ,0.37630919231044274   ,0.34278372552668607  ,0.1846630907546075     ,52.92479108635098  ,52.96052631578947  ,53.448226925422155 , 59.66386554621849  ,55.28455284552846 ,                 10 ,284.28196271930955
00662.TW  ,0.09427233137622376    ,0.1052961590080552     ,0.27869317406356636   ,0.19540612410698055  ,0.13828836798327812    ,53.27272727272727  ,53.47578347578347  ,53.08507225413941  , 59.66386554621849  ,56.09756097560976 ,                 15 ,290.5950095244784
00646.TW  ,0.06525681818826502    ,0.07054310561639777    ,0.1865991551269942    ,0.17150502808268742  ,0.11308816866886062    ,54.0               ,54.173789173789174 ,53.64389381603249  , 57.98319327731093  ,56.09756097560976 ,                 10 ,285.8984372427424
00903.TW  ,0.020480997561681143   ,0.022915292497476935   ,0.3715669526186883    ,0.185347121017814    ,0.10000499243812627    ,49.00332225913621  ,48.66925064599483  ,48.95922861511076  , 53.78151260504202  ,51.21951219512195 ,                  5 ,256.6328263204058
00683L.TW ,0.021095959106275566   ,0.03464823229113512    ,-0.038157293785770124 ,0.05158672485302411  ,0.03583018205120304    ,48.18181818181818  ,48.539886039886035 ,48.07402139908657  , 48.739495798319325 ,49.59349593495935 ,                  5 ,248.12871735406947
00642U.TW ,0.03459257171392242    ,0.05768186752502903    ,0.2903314740678591    ,0.15513956666032233  ,0.08785562759200029    ,49.54545454545455  ,49.87891737891738  ,49.72640772944251  , 52.94117647058824  ,53.65853658536586 ,                  5 ,260.75049270976854
00770.TW  ,0.07344649825594214    ,0.09230499836716857    ,0.32758689473455505   ,0.1759747361894579   ,0.14709753580847354    ,54.27272727272727  ,54.465811965811966 ,54.14398405362564  , 57.14285714285714  ,57.72357723577236 ,                 10 ,287.74895767079437
00762.TW  ,0.09954212251870674    ,0.11740457286659221    ,0.22494491495155786   ,0.22191750629166426  ,0.16860863373005128    ,52.545454545454554 ,52.71367521367522  ,52.471940656169544 , 54.621848739495796 ,55.28455284552846 ,                 10 ,277.63747200032356
0051.TW   ,0.08807967581253068    ,0.08683594178942532    ,0.2635085983836221    ,0.14670259228178248  ,0.09805431472722549    ,56.90909090909091  ,56.71652421652421  ,57.22247031430943  , 57.98319327731093  ,55.6910569105691  ,                  5 ,289.5223356278046
00851.TW  ,0.08980271452975497    ,0.10192069880393814    ,0.3827789187811975    ,0.21918147018757184  ,0.1641746350210616     ,54.54545454545454  ,54.70797720797721  ,54.68228145878386  , 58.82352941176471  ,58.13008130081301 ,                 10 ,290.8893239247933
006203.TW ,0.07300656448297513    ,0.0734401500563593     ,0.5238406007775572    ,0.3061983182806599   ,0.16439003685870623    ,52.27272727272727  ,52.542735042735046 ,52.28233868104644  , 62.18487394957983  ,56.91056910569105 ,                 15 ,291.19324405177963
00660.TW  ,0.03626119499135276    ,0.03392377352154119    ,-0.028247858986476717 ,0.08939085476842833  ,0.06384451569828925    ,51.45454545454545  ,51.57407407407407  ,51.80331186874341  , 53.78151260504202  ,48.78048780487805 ,                  0 ,257.393931807283
