ticker,daily_return,weekly_return,one_month_return,six_months_return,one_year_return,prev_1d_change,prev_3d_change,prev_5d_change,daily_win_rate,weekly_win_rate,monthly_win_rate,six_months_win_rate,one_year_win_rate,additional_win_rate,total_win_rate
2330.TW,0.11643402367645991,0.12326031352857764,0.5009892745226534,0.5041480628682508,0.23964268683802945,-2.3696682464455,-0.9615384615384581,-1.4354066985645897,48.5947416137806,48.61702127659574,48.348374721090984,57.98319327731093,52.03252032520326,0,255.5758512139815
2317.TW,0.09184575336615551,0.08260956917367135,0.3389578229534562,0.6668147062778643,0.2892556335003458,-0.46948356807511304,-1.851851851851849,-5.1454138702460845,44.061650045330914,43.93617021276596,44.10276606357077,52.10084033613446,45.1219512195122,15,244.32337787731433
2382.TW,0.16901207455018605,0.15678157808805077,0.3793354328644148,0.31116164847712724,0.24170723556023518,-2.635658914728678,-3.6809815950920255,-7.917888563049857,50.22665457842248,50.241134751773046,49.9743434325233,50.42016806722689,50.81300813008131,15,266.675308960027
2303.TW,0.13340452786111157,0.12387168782624458,-0.24111515189388102,0.04881391122049619,0.049850943348818455,0.0,0.0,-3.107862411752005,48.14143245693563,47.75886524822695,48.003257529096075,47.05882352941176,46.34146341463415,0,237.30384217830456
1216.TW,0.018118474866849973,0.01686258977086521,0.16675584961895015,0.15353147809541332,0.052594798063710084,-0.1177838307701462,-1.0501679446125567,0.11807096472120637,48.23209428830462,47.64539007092198,48.33182428927604,48.739495798319325,49.59349593495935,0,242.54230038178133
3711.TW,0.09574750839820181,0.09100676948144881,0.46344349806581914,0.3429396947643266,0.20788551073651945,1.9553072625698276,2.8169014084507005,1.671309192200554,47.77878513145966,47.702127659574465,47.70450785945346,52.94117647058824,49.59349593495935,35,280.7200930560351
1303.TW,-0.0214350752362521,-0.021521368949719195,-0.015527120842196838,-0.16002658109593285,-0.13175573219392894,3.0674845668586803,0.598808504780246,5.000003178914381,46.32819582955576,46.34751773049645,46.37245548198938,37.81512605042017,37.80487804878049,0,214.66817314124225
2002.TW,0.011590376394789867,0.011305047442144929,0.021685226888466743,-0.05957498595651079,-0.08534629306973411,1.0822510643789585,1.0822510643789585,1.3015234461562386,44.061650045330914,43.97163120567375,44.19999953654306,38.655462184873954,39.02439024390244,0,209.91313321632413
1301.TW,-0.035707480641586194,-0.026210801261564144,-0.051852204017972144,-0.16241523619164483,-0.12928584304138882,5.06992600087619,3.799649205982969,6.371678715258566,44.51495920217589,44.4468085106383,44.59053642711054,36.97478991596639,38.21138211382114,15,223.73847616971227
3231.TW,0.1502232509242639,0.14409336744546142,0.04317628656661472,0.11759932744618033,-0.057652049718392724,-3.964757709251099,2.8301886792452935,0.92592592592593,50.22665457842248,50.340425531914896,50.2543230715504,46.21848739495798,46.7479674796748,0,243.78785805652055
3045.TW,-0.004814923003893029,-0.008125690911691543,-0.18784642386527256,0.04372017100356512,0.03402934005606155,0.990099009900991,0.990099009900991,0.0,41.61378059836809,41.255319148936174,41.71048225274293,44.537815126050425,47.5609756097561,0,216.6783727358537
2542.TW,0.0651414311616035,0.07858591046465617,1.035285746744021,0.4281165473957736,0.21888511895312648,0.9316746271814669,7.084018423416438,9.427606616611506,48.32275611967361,48.87234042553192,48.94909256373543,54.621848739495796,47.15447154471545,75,322.9205093931522
2449.TW,0.1333970741984819,0.12233403643228145,1.29347940591251,0.4497531024498214,0.3467188832531257,-1.1627906976744207,0.0,-5.555555555555558,49.86400725294651,49.47517730496455,49.654602942222716,47.89915966386555,48.78048780487805,15,260.67343496887736
5388.TW,0.057247601541481216,0.04806930185869612,0.20512080881794903,-0.05693378441891162,0.021215740454211804,-2.092050209205021,-0.8474576271186418,-0.8474576271186418,48.32275611967361,48.77304964539006,48.464328174860626,45.378151260504204,45.9349593495935,0,236.873244550022
2376.TW,0.20297360218140625,0.22467525470729124,-0.3040497945644142,0.13302058626908822,0.04735339042346657,-3.1404958677686,-5.177993527508096,-7.57097791798107,49.86400725294651,50.297872340425535,49.70928796277859,45.378151260504204,43.90243902439025,15,254.15175784104508
2603.TW,0.22809203893253638,0.23177230242936134,-0.6223545344332776,0.13582311820624637,0.2678897685825162,0.291545189504383,-0.8645533141210415,-2.824858757062143,49.86400725294651,49.588652482269495,49.648945469537985,47.05882352941176,48.78048780487805,15,259.94091653904377
3035.TW,0.22690191190420347,0.22393399896151706,0.50697606998599,-0.12943331650035486,0.12940677728021066,-1.5341701534170138,2.9154518950437414,1.8759018759018753,49.13871260199456,49.02127659574468,49.176454994783654,44.537815126050425,48.78048780487805,30,270.65474712345133
2356.TW,0.10180663033153461,0.094780763604363,0.08832351106129357,0.12496606293464407,0.04604504021705144,0.5347648126874827,-4.406777074781509,-1.0526289019668345,48.866727107887584,48.92907801418439,48.8714250570612,50.42016806722689,47.5609756097561,0,244.64837385611617
2357.TW,0.08627713826257995,0.07819322213125895,0.010133185640528163,0.11618262139501785,0.2328523156137551,-1.6932270916334646,-3.045186640471509,-2.8543307086614123,48.14143245693563,48.234042553191486,48.24300051146929,42.857142857142854,45.9349593495935,15,248.41057772833275
2383.TW,0.14914003442032586,0.13425308119983737,0.02612621303314691,0.19739688560928498,0.2185005158883821,-2.6343519494204437,-1.7021276595744705,-9.23379174852652,48.5040797824116,48.5531914893617,48.68607240889086,47.89915966386555,48.78048780487805,0,242.42299114940775
2360.TW,0.10595209811317566,0.09197971908199945,0.7049709127618481,0.4085435856354981,0.09423603306621686,-4.927536231884055,3.1446540880503138,0.9230769230769154,46.23753399818676,46.08510638297872,46.31204853536257,50.42016806722689,47.5609756097561,0,236.61583259351104
2454.TW,0.13150007799370603,0.12307313217937792,-0.19309695173420627,0.3632981070486581,0.28766162068664525,-1.486988847583648,-2.573529411764708,-7.66550522648084,48.14143245693563,47.95744680851064,48.051744118668566,48.739495798319325,48.3739837398374,0,241.26410292227158
6505.TW,-0.026536477286173765,-0.017302564506844236,-0.060373760206011706,-0.11174682944340225,-0.08626484421752605,1.406252384185791,1.406252384185791,1.8838316304033986,45.60290117860381,46.02127659574468,45.87101782347687,35.294117647058826,42.27642276422765,0,215.06573600911182
