Title,Link
《金融股》玉山文教基金會攜手國資圖 「繪本創作工作坊」進入第8年,https://tw.stock.yahoo.com/news/%E9%87%91%E8%9E%8D%E8%82%A1-%E7%8E%89%E5%B1%B1%E6%96%87%E6%95%99%E5%9F%BA%E9%87%91%E6%9C%83%E6%94%9C%E6%89%8B%E5%9C%8B%E8%B3%87%E5%9C%96-%E7%B9%AA%E6%9C%AC%E5%89%B5%E4%BD%9C%E5%B7%A5%E4%BD%9C%E5%9D%8A-%E9%80%B2%E5%85%A5%E7%AC%AC8%E5%B9%B4-070414706.html
玉山金、台企銀領軍 20餘檔金融股撐盤穩軍心,https://tw.stock.yahoo.com/news/%E7%8E%89%E5%B1%B1%E9%87%91%E3%80%81%E5%8F%B0%E4%BC%81%E9%8A%80%E9%A0%98%E8%BB%8D-20%E9%A4%98%E6%AA%94%E9%87%91%E8%9E%8D%E8%82%A1%E6%92%90%E7%9B%A4%E7%A9%A9%E8%BB%8D%E5%BF%83-024558075.html
《金融股》玉山銀攜手奇美實業 簽訂ESG資產連結貸款20億元,https://tw.stock.yahoo.com/news/%E9%87%91%E8%9E%8D%E8%82%A1-%E7%8E%89%E5%B1%B1%E9%8A%80%E6%94%9C%E6%89%8B%E5%A5%87%E7%BE%8E%E5%AF%A6%E6%A5%AD-%E7%B0%BD%E8%A8%82esg%E8%B3%87%E7%94%A2%E9%80%A3%E7%B5%90%E8%B2%B8%E6%AC%BE20%E5%84%84%E5%85%83-023341066.html
【公告】玉山金控代子公司聯合商業銀行UnionCommercial Bank PLC.股東會重要決議事項,https://tw.stock.yahoo.com/news/%E5%85%AC%E5%91%8A-%E7%8E%89%E5%B1%B1%E9%87%91%E6%8E%A7%E4%BB%A3%E5%AD%90%E5%85%AC%E5%8F%B8%E8%81%AF%E5%90%88%E5%95%86%E6%A5%AD%E9%8A%80%E8%A1%8Cunioncommercial-bank-plc-%E8%82%A1%E6%9D%B1%E6%9C%83%E9%87%8D%E8%A6%81%E6%B1%BA%E8%AD%B0%E4%BA%8B%E9%A0%85-114304420.html
《金融股》外資連7買助攻 玉山金再戰3字頭,https://tw.stock.yahoo.com/news/%E9%87%91%E8%9E%8D%E8%82%A1-%E5%A4%96%E8%B3%87%E9%80%A37%E8%B2%B7%E5%8A%A9%E6%94%BB-%E7%8E%89%E5%B1%B1%E9%87%91%E5%86%8D%E6%88%B03%E5%AD%97%E9%A0%AD-084209698.html
玉山金上半年賺127億元寫同期新高 EPS 0.81元,https://tw.stock.yahoo.com/news/%E7%8E%89%E5%B1%B1%E9%87%91%E4%B8%8A%E5%8D%8A%E5%B9%B4%E8%B3%BA127%E5%84%84%E5%85%83%E5%AF%AB%E5%90%8C%E6%9C%9F%E6%96%B0%E9%AB%98-eps-0-81%E5%85%83-111652980.html
《金融股》玉山金上半年ESP0.81元 7月25日除權息,https://tw.stock.yahoo.com/news/%E9%87%91%E8%9E%8D%E8%82%A1-%E7%8E%89%E5%B1%B1%E9%87%91%E4%B8%8A%E5%8D%8A%E5%B9%B4esp0-81%E5%85%83-7%E6%9C%8825%E6%97%A5%E9%99%A4%E6%AC%8A%E6%81%AF-084946386.html
【公告】玉山金暨子公司113年6月自結盈餘,https://tw.stock.yahoo.com/news/%E5%85%AC%E5%91%8A-%E7%8E%89%E5%B1%B1%E9%87%91%E6%9A%A8%E5%AD%90%E5%85%AC%E5%8F%B8113%E5%B9%B46%E6%9C%88%E8%87%AA%E7%B5%90%E7%9B%88%E9%A4%98-084540495.html
【公告】玉山金本年度盈餘轉增資案之除權除息基準日,https://tw.stock.yahoo.com/news/%E5%85%AC%E5%91%8A-%E7%8E%89%E5%B1%B1%E9%87%91%E6%9C%AC%E5%B9%B4%E5%BA%A6%E7%9B%88%E9%A4%98%E8%BD%89%E5%A2%9E%E8%B3%87%E6%A1%88%E4%B9%8B%E9%99%A4%E6%AC%8A%E9%99%A4%E6%81%AF%E5%9F%BA%E6%BA%96%E6%97%A5-084536002.html
【公告】玉山金 2024年6月合併營收60.54億元 年增16.07%,https://tw.stock.yahoo.com/news/%E5%85%AC%E5%91%8A-%E7%8E%89%E5%B1%B1%E9%87%91-2024%E5%B9%B46%E6%9C%88%E5%90%88%E4%BD%B5%E7%87%9F%E6%94%B660-54%E5%84%84%E5%85%83-%E5%B9%B4%E5%A2%9E16-082155986.html
