Title,Link
愛立信報告，FWA成為5G第二大應用，法人估台廠供應鏈聯發科等將受惠,https://tw.stock.yahoo.com/news/%E6%84%9B%E7%AB%8B%E4%BF%A1%E5%A0%B1%E5%91%8A-fwa%E6%88%90%E7%82%BA5g%E7%AC%AC%E4%BA%8C%E5%A4%A7%E6%87%89%E7%94%A8-%E6%B3%95%E4%BA%BA%E4%BC%B0%E5%8F%B0%E5%BB%A0%E4%BE%9B%E6%87%89%E9%8F%88%E8%81%AF%E7%99%BC%E7%A7%91%E7%AD%89%E5%B0%87%E5%8F%97%E6%83%A0-233130388.html
三星新DRAM 取得聯發科驗證,https://tw.stock.yahoo.com/news/%E4%B8%89%E6%98%9F%E6%96%B0dram-%E5%8F%96%E5%BE%97%E8%81%AF%E7%99%BC%E7%A7%91%E9%A9%97%E8%AD%89-201000391.html
證交所通過 聯發科轉投資ITH-KY等3家公司申請上市案,https://tw.stock.yahoo.com/news/%E8%AD%89%E4%BA%A4%E6%89%80%E9%80%9A%E9%81%8E-%E8%81%AF%E7%99%BC%E7%A7%91%E8%BD%89%E6%8A%95%E8%B3%87ith-ky%E7%AD%893%E5%AE%B6%E5%85%AC%E5%8F%B8%E7%94%B3%E8%AB%8B%E4%B8%8A%E5%B8%82%E6%A1%88-094916708.html
OPPO推出A系列首款AI手機A3 Pro，供應鏈聯發科等可望受惠,https://tw.stock.yahoo.com/news/oppo%E6%8E%A8%E5%87%BAa%E7%B3%BB%E5%88%97%E9%A6%96%E6%AC%BEai%E6%89%8B%E6%A9%9Fa3-pro-%E4%BE%9B%E6%87%89%E9%8F%88%E8%81%AF%E7%99%BC%E7%A7%91%E7%AD%89%E5%8F%AF%E6%9C%9B%E5%8F%97%E6%83%A0-235632015.html
《半導體》聯發科Q1擠下高通 5G智慧機晶片出貨王換人做,https://tw.stock.yahoo.com/news/%E5%8D%8A%E5%B0%8E%E9%AB%94-%E8%81%AF%E7%99%BC%E7%A7%91q1%E6%93%A0%E4%B8%8B%E9%AB%98%E9%80%9A-5g%E6%99%BA%E6%85%A7%E6%A9%9F%E6%99%B6%E7%89%87%E5%87%BA%E8%B2%A8%E7%8E%8B%E6%8F%9B%E4%BA%BA%E5%81%9A-070234331.html
《科技》聯發科天璣6300助陣 OPPO將AI下放A系列,https://tw.stock.yahoo.com/news/%E7%A7%91%E6%8A%80-%E8%81%AF%E7%99%BC%E7%A7%91%E5%A4%A9%E7%92%A36300%E5%8A%A9%E9%99%A3-oppo%E5%B0%87ai%E4%B8%8B%E6%94%BEa%E7%B3%BB%E5%88%97-052929183.html
《今日焦點新聞》聯發科搶伺服器晶片商機 台積電3奈米製程助攻,https://tw.stock.yahoo.com/news/%E4%BB%8A%E6%97%A5%E7%84%A6%E9%BB%9E%E6%96%B0%E8%81%9E-%E8%81%AF%E7%99%BC%E7%A7%91%E6%90%B6%E4%BC%BA%E6%9C%8D%E5%99%A8%E6%99%B6%E7%89%87%E5%95%86%E6%A9%9F-%E5%8F%B0%E7%A9%8D%E9%9B%BB3%E5%A5%88%E7%B1%B3%E8%A3%BD%E7%A8%8B%E5%8A%A9%E6%94%BB-233737663.html
又見少年股神翻車慘案！聯發科爆鉅額違約 網：下個畢業換它？,https://tw.stock.yahoo.com/news/%E5%8F%88%E8%A6%8B%E5%B0%91%E5%B9%B4%E8%82%A1%E7%A5%9E%E7%BF%BB%E8%BB%8A%E6%85%98%E6%A1%88-%E8%81%AF%E7%99%BC%E7%A7%91%E7%88%86%E9%89%85%E9%A1%8D%E9%81%95%E7%B4%84-%E7%B6%B2-%E4%B8%8B%E5%80%8B%E7%95%A2%E6%A5%AD%E6%8F%9B%E5%AE%83-040609605.html
"繼台積電後 聯發科今驚傳違約交割5,740萬元",https://tw.stock.yahoo.com/news/%E7%B9%BC%E5%8F%B0%E7%A9%8D%E9%9B%BB%E5%BE%8C-%E8%81%AF%E7%99%BC%E7%A7%91%E4%BB%8A%E9%A9%9A%E5%82%B3%E9%81%95%E7%B4%84%E4%BA%A4%E5%89%B25-740%E8%90%AC%E5%85%83-112348442.html
傳台積電3奈米明年要漲價 大摩估毛利率上看55%,https://tw.stock.yahoo.com/news/%E5%82%B3%E5%8F%B0%E7%A9%8D%E9%9B%BB3%E5%A5%88%E7%B1%B3%E6%98%8E%E5%B9%B4%E8%A6%81%E6%BC%B2%E5%83%B9-%E5%A4%A7%E6%91%A9%E4%BC%B0%E6%AF%9B%E5%88%A9%E7%8E%87%E4%B8%8A%E7%9C%8B55-035900087.html
