Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,22.399999618530273,22.399999618530273,22.25,22.350000381469727,17.655839920043945,13304479
2020-01-03,22.350000381469727,22.450000762939453,22.299999237060547,22.450000762939453,17.734838485717773,17305776
2020-01-06,22.450000762939453,22.450000762939453,22.149999618530273,22.25,17.576839447021484,25122532
2020-01-07,22.25,22.399999618530273,22.200000762939453,22.350000381469727,17.655839920043945,23433012
2020-01-08,22.25,22.25,22.100000381469727,22.25,17.576839447021484,30189341
2020-01-09,22.25,22.350000381469727,22.200000762939453,22.299999237060547,17.6163387298584,21026240
2020-01-10,22.299999237060547,22.399999618530273,22.149999618530273,22.25,17.576839447021484,23934745
2020-01-13,22.350000381469727,22.5,22.200000762939453,22.5,17.77433204650879,24209400
2020-01-14,22.5,22.600000381469727,22.450000762939453,22.600000381469727,17.853328704833984,35947690
2020-01-15,22.700000762939453,22.75,22.5,22.700000762939453,17.932327270507812,33337659
2020-01-16,22.649999618530273,22.700000762939453,22.5,22.600000381469727,17.853328704833984,22443307
2020-01-17,22.649999618530273,22.649999618530273,22.450000762939453,22.600000381469727,17.853328704833984,17242153
2020-01-20,22.600000381469727,22.899999618530273,22.600000381469727,22.899999618530273,18.090320587158203,32131541
2020-01-30,22.549999237060547,22.549999237060547,22.0,22.0,17.379348754882812,105417554
2020-01-31,22.0,22.25,21.950000762939453,22.049999237060547,17.418848037719727,55909172
2020-02-03,21.600000381469727,21.950000762939453,21.5,21.950000762939453,17.33985137939453,41522634
2020-02-04,22.5,22.5,22.299999237060547,22.299999237060547,17.6163387298584,42350077
2020-02-05,22.200000762939453,22.399999618530273,22.100000381469727,22.399999618530273,17.695337295532227,27399395
2020-02-06,22.399999618530273,22.5,22.350000381469727,22.5,17.77433204650879,23983939
2020-02-07,22.399999618530273,22.5,22.350000381469727,22.5,17.77433204650879,31906792
2020-02-10,22.399999618530273,22.5,22.350000381469727,22.5,17.77433204650879,29232982
2020-02-11,22.5,22.549999237060547,22.399999618530273,22.549999237060547,17.813831329345703,19638667
2020-02-12,22.5,22.75,22.5,22.649999618530273,17.8928279876709,34993145
2020-02-13,22.649999618530273,22.799999237060547,22.600000381469727,22.799999237060547,18.011323928833008,24941107
2020-02-14,22.75,22.850000381469727,22.75,22.799999237060547,18.011323928833008,14428746
2020-02-17,22.799999237060547,22.950000762939453,22.700000762939453,22.950000762939453,18.129819869995117,38345889
2020-02-18,22.950000762939453,23.100000381469727,22.850000381469727,23.100000381469727,18.248315811157227,28569770
2020-02-19,23.200000762939453,23.299999237060547,23.0,23.299999237060547,18.406309127807617,35229590
