Date,Close,Volume,MA10,MA20,RSI,MACD,MACD_signal,Upper_BB,Middle_BB,Lower_BB,ATR,ADX
2020-01-02,160.6199951171875,22622.1,,,,,,,,,,
2020-01-03,158.6199951171875,21116.2,,,,,,,,,,
2020-01-06,159.02999877929688,20813.7,,,,,,,,,,
2020-01-07,157.5800018310547,21634.1,,,,,,,,,,
2020-01-08,160.08999633789062,27746.5,,,,,,,,,,
2020-01-09,162.08999633789062,21385.0,,,,,,,,,,
2020-01-10,161.33999633789062,20725.9,,,,,,,,,,
2020-01-13,163.27999877929688,21626.5,,,,,,,,,,
2020-01-14,162.1300048828125,23477.4,,,,,,,,,,
2020-01-15,163.17999267578125,21417.9,160.7959976196289,,,,,,,,,
2020-01-16,166.1699981689453,23865.4,161.3509979248047,,,,,,,,,
2020-01-17,167.10000610351562,34371.7,162.1989990234375,,,,,,,,,
2020-01-21,166.5,29517.2,162.9459991455078,,,,,,,,,
2020-01-22,165.6999969482422,24138.8,163.75799865722655,,,,,,,,,
2020-01-23,166.72000122070312,19680.8,164.4209991455078,,65.56123521416015,,,,,,2.2021473475864957,
2020-01-24,165.0399932861328,24918.1,164.71599884033202,,60.02082676352051,,,,,,2.264851239262795,
2020-01-27,162.27999877929688,32078.1,164.80999908447265,,52.21417754372438,,,,,,2.448790174879069,
2020-01-28,165.4600067138672,24899.9,165.0279998779297,,58.85450705939258,,,,,,2.522447714354783,
2020-01-29,168.0399932861328,34754.5,165.6189987182617,,63.30923566067666,,,,,,2.5772723980532137,
2020-01-30,172.77999877929688,51597.5,166.5789993286133,163.6874984741211,69.78225758673304,,,170.9740813224642,163.6874984741211,156.400915625778,2.8224679243083415,
2020-01-31,170.22999572753906,36142.7,166.98499908447266,164.16799850463866,63.311171095118056,,,171.8393547850959,164.16799850463866,156.49664222418141,2.849434283160759,
2020-02-03,174.3800048828125,30107.0,167.71299896240234,164.95599899291992,68.44044710023428,,,173.3861161119004,164.95599899291992,156.52588187393943,2.9509035681107716,
2020-02-04,180.1199951171875,36433.3,169.0749984741211,166.01049880981446,73.8797819971943,,,176.2859479566578,166.01049880981446,155.73504966297114,3.1872672065911405,
2020-02-05,179.89999389648438,39186.3,170.4949981689453,167.12649841308593,73.35791413669338,,,178.30558574623296,167.12649841308593,155.9474110799389,3.3731762122726887,
2020-02-06,183.6300048828125,27751.4,172.18599853515624,168.30349884033203,76.4015216663693,,,181.10979988503624,168.30349884033203,155.4971977956278,3.4122360133770946,
2020-02-07,183.88999938964844,33529.1,174.0709991455078,169.39349899291992,76.60216963116484,,,183.5397077543595,169.39349899291992,155.24729023148032,3.3935055235125478,
2020-02-10,188.6999969482422,35844.3,176.71299896240234,170.7614990234375,79.99161181809782,,,186.70533537624482,170.7614990234375,154.81766267063017,3.5503977245395535,
2020-02-11,184.44000244140625,53159.9,178.61099853515626,171.81949920654296,70.28114050507634,,,188.43136791737064,171.81949920654296,155.20763049571528,3.8110833833754563,46.01068414906046
2020-02-12,184.7100067138672,47062.9,180.2779998779297,172.9484992980957,70.5253657573709,,,189.83966248919103,172.9484992980957,156.05733610700037,3.8245774274200666,47.04159401921168
2020-02-13,183.7100067138672,35295.8,181.37100067138672,173.975,68.28710252397659,,,190.86209102332538,173.975,157.0879089766746,3.7913933690580306,48.040827530575655
2020-02-14,185.35000610351562,23149.5,182.88300170898438,174.93400039672852,69.97033708874963,,,192.1150847117771,174.93400039672852,157.75291608167996,3.717723111669957,48.86316066884028
2020-02-18,187.22999572753906,27792.2,184.16800079345703,175.94049987792968,71.81701899648483,,,193.5217825483163,175.94049987792968,158.35921720754305,3.620027949745429,49.896165778711904
2020-02-19,187.27999877929688,29997.5,184.88400115966797,176.97949981689453,71.8665742836316,,,194.6621369596156,176.97949981689453,159.29686267417347,3.483596771554907,50.90939068838897
2020-02-20,184.4199981689453,36862.4,185.33600158691405,177.91549987792968,64.84355028261662,6.598484142327152,6.615160159997885,195.0851835679897,177.91549987792968,160.74581618786965,3.6761964789996457,49.51836375305951
2020-02-21,178.58999633789062,48572.6,184.83200073242188,178.50899963378907,53.38990767219283,5.815410208407371,6.455210169679782,194.8922905496569,178.50899963378907,162.12570871792124,3.9257537425671933,46.9765306480037
2020-02-24,170.88999938964844,68311.1,183.53200073242186,178.80149993896484,42.66970436696721,4.521373492702679,6.068442834284362,194.40268585751852,178.80149993896484,163.20031402041116,4.742485661694649,45.417758937480855
2020-02-25,168.07000732421875,68073.3,181.46900177001953,179.09100036621095,39.53853578420941,3.231044807170946,5.5009632288616785,193.6341343719894,179.09100036621095,164.5478663604325,4.917308288816906,43.90253088980832
2020-02-26,170.1699981689453,56206.1,180.04200134277343,179.32649993896484,42.89889370484963,2.350803143075325,4.8709312117044075,193.11188948607827,179.32649993896484,165.54111039185142,4.936785352659783,42.495533416969536
2020-02-27,158.17999267578125,93174.9,177.38899993896484,178.83349990844727,31.972625776155432,0.6778976615733541,4.032324501678197,194.74018643477302,178.83349990844727,162.9268133821215,5.454872287570245,42.471083973212714
2020-02-28,162.00999450683594,97012.7,175.21899871826173,178.2949996948242,37.45284110987445,-0.3349813891098563,3.158863323520586,195.64838086225046,178.2949996948242,160.94161852739796,5.901667603734312,42.984427097667435
2020-03-02,172.7899932861328,71030.8,173.96299743652344,178.4229995727539,49.72839460722829,-0.26478722261734333,2.4741332142930004,195.573115122816,178.4229995727539,161.27288402269178,6.259405893618245,41.56820767495247
2020-03-03,164.50999450683594,71677.0,171.6909973144531,177.92949905395508,42.78294428289643,-0.8672869979575353,1.8058491718428933,196.05675679230362,177.92949905395508,159.80224131560655,6.722305865014375,39.889931348273244
2020-03-04,170.5500030517578,49814.4,170.01799774169922,177.45099945068358,48.44012191863393,-0.8476233255042871,1.2751546723734573,195.82525762019586,177.45099945068358,159.0767412811713,6.684284191899509,38.331531902071106
2020-03-05,166.27000427246094,47817.3,168.20299835205077,176.7694999694824,45.041681352728894,-1.163982193292469,0.787327299240272,195.73154134124266,176.7694999694824,157.80745859772216,6.5768347978910615,36.85156868301673
2020-03-06,161.57000732421875,72821.1,166.5009994506836,175.66650009155273,41.59094445074294,-1.7735054822365157,0.27516074294491444,195.45245945325695,175.66650009155273,155.88054072984852,6.8406326175031955,36.6136555325323
2020-03-09,150.6199951171875,70419.3,164.4739990234375,174.00299987792968,34.88528828162903,-3.10434657718676,-0.40074072108142056,196.19208616297433,174.00299987792968,151.81391359288503,7.178445096554307,36.93441261385243
2020-03-10,160.9199981689453,65354.4,163.75899810791014,172.61399993896484,44.027018003922926,-3.289998512666415,-0.9785922793984194,194.42388093382297,172.61399993896484,150.8041189441067,7.409270708379668,36.597990045696214
