Date,Close,Volume,MA10,MA20,RSI,MACD,MACD_signal,Upper_BB,Middle_BB,Lower_BB,ATR,ADX
2020-01-02,303.3900146484375,3272.4,,,,,,,,,,
2020-01-03,300.42999267578125,2501.3,,,,,,,,,,
2020-01-06,301.2300109863281,3307.2,,,,,,,,,,
2020-01-07,300.2099914550781,3182.0,,,,,,,,,,
2020-01-08,305.1000061035156,3224.4,,,,,,,,,,
2020-01-09,309.1000061035156,3292.6,,,,,,,,,,
2020-01-10,311.1700134277344,2948.0,,,,,,,,,,
2020-01-13,315.2099914550781,3236.4,,,,,,,,,,
2020-01-14,310.6400146484375,4951.4,,,,,,,,,,
2020-01-15,314.25,4664.2,307.0730041503906,,,,,,,,,
2020-01-16,320.29998779296875,3323.3,308.7640014648438,,,,,,,,,
2020-01-17,323.6600036621094,4821.0,311.0870025634766,,,,,,,,,
2020-01-21,321.92999267578125,5998.6,313.15700073242186,,,,,,,,,
2020-01-22,324.30999755859375,3518.5,315.56700134277344,,,,,,,,,
2020-01-23,324.9800109863281,4188.3,317.5550018310547,,75.61087568320552,,,,,,4.881434849330357,
2020-01-24,323.6700134277344,3634.7,319.0120025634766,,73.1621317345301,,,,,,4.920617551219706,
2020-01-27,315.7699890136719,4367.5,319.4720001220703,,60.44807334392197,,,,,,5.367002970970754,
2020-01-28,320.2699890136719,3486.2,319.9779998779297,,64.2582287143318,,,,,,5.416502584372396,
2020-01-29,320.32000732421875,4389.4,320.9459991455078,,64.29939595842077,,,,,,5.577467644612538,
2020-01-30,324.4599914550781,3512.1,321.9669982910156,314.52000122070314,67.62339833974032,,,331.70514738012923,314.52000122070314,297.33485506127704,5.6569344158120884,
2020-01-31,315.94000244140625,5586.8,321.5309997558594,315.1475006103516,56.05606145034674,,,331.56036711984325,315.1475006103516,298.7346341008599,5.96429563290252,
2020-02-03,324.5199890136719,4240.1,321.61699829101565,316.3520004272461,62.93247834963661,,,331.7736283450801,316.3520004272461,300.93037250941205,6.219703698046759,
2020-02-04,329.1199951171875,4158.2,322.33599853515625,317.7464996337891,66.00396071242946,,,332.47461968483526,317.7464996337891,303.0183795827429,6.2911535210936425,
2020-02-05,328.32000732421875,3868.0,322.73699951171875,319.1520004272461,64.99529780693182,,,332.1854105516919,319.1520004272461,306.11859030280027,6.615355881891641,
2020-02-06,329.29998779296875,3422.0,323.1689971923828,320.36199951171875,65.6870536045357,,,332.4084931490578,320.36199951171875,308.3155058743797,6.396403198224157,
2020-02-07,327.0,2584.2,323.5019958496094,321.25699920654296,62.56218937129713,,,332.4534281966591,321.25699920654296,310.0605702164268,6.223803754517298,
2020-02-10,330.2799987792969,3848.1,324.9529968261719,322.2124984741211,65.1111922953055,,,333.05876762839324,322.2124984741211,311.36622931984897,6.11995984445691,
2020-02-11,330.9200134277344,3449.3,326.01799926757815,322.9979995727539,65.60331946071835,,,333.9766447116718,322.9979995727539,312.019354433836,6.101390237821596,30.97689621438938
2020-02-12,334.1600036621094,2451.0,327.40199890136716,324.1739990234375,68.05955832342171,,,334.63214699688444,324.1739990234375,313.71585104999053,6.039148862714919,31.549033376107985
2020-02-13,335.8399963378906,3001.0,328.5399993896484,325.25349884033204,69.28434978311968,,,335.8475314512136,325.25349884033204,314.65946622945046,6.014922636053362,32.50159103444829
2020-02-14,340.95001220703125,2716.3,331.04100036621094,326.28600006103517,72.71197185166281,,,338.62852589298575,326.28600006103517,313.9434742290846,5.9567147482660685,33.7403174348406
2020-02-18,341.239990234375,3597.3,332.71300048828124,327.1649993896484,72.89680557968855,,,341.0427721805921,327.1649993896484,313.2872265987047,5.7248059416097865,35.10029200979445
2020-02-19,344.55999755859375,3040.3,334.2570007324219,328.29649963378904,74.98587565099676,,,343.8691532171634,328.29649963378904,312.7238460504147,5.7444626600662305,36.74241202216934
2020-02-20,344.45001220703125,4316.0,335.8700012207031,329.3035003662109,74.78023931057966,8.469161426844323,7.278217267621421,346.2581484504102,329.3035003662109,312.34885228201165,5.982714368080473,36.964044480181244
2020-02-21,339.70001220703125,4997.1,336.9100036621094,330.0395004272461,66.32128331150196,8.176131613029895,7.457800136703115,347.45134372160544,330.0395004272461,312.6276571328867,6.186808117179636,36.50469437935825
2020-02-24,324.6700134277344,7816.0,336.6770050048828,330.0895004272461,47.869485287641524,6.65440029943619,7.29712016924973,347.4335049275766,330.0895004272461,312.74549592691557,7.592037242319706,35.2482353454361
2020-02-25,302.8900146484375,12715.7,333.93800659179686,329.44550170898435,33.377609815580605,3.648891244574827,6.56747438431475,349.59763009813133,329.44550170898435,309.2933733198374,8.757606272304683,35.221684181672416
2020-02-26,298.0400085449219,9403.3,330.65000610351564,328.33400268554686,31.118421117055473,0.865669803083108,5.427113468068422,352.4501705367512,328.33400268554686,304.2178348343425,8.846348681425777,35.40379198321764
