Title,Link
OPPO推出A系列首款AI手機A3 Pro，供應鏈聯發科等可望受惠,https://tw.stock.yahoo.com/news/oppo%E6%8E%A8%E5%87%BAa%E7%B3%BB%E5%88%97%E9%A6%96%E6%AC%BEai%E6%89%8B%E6%A9%9Fa3-pro-%E4%BE%9B%E6%87%89%E9%8F%88%E8%81%AF%E7%99%BC%E7%A7%91%E7%AD%89%E5%8F%AF%E6%9C%9B%E5%8F%97%E6%83%A0-235632015.html
《半導體》聯發科Q1擠下高通 5G智慧機晶片出貨王換人做,https://tw.stock.yahoo.com/news/%E5%8D%8A%E5%B0%8E%E9%AB%94-%E8%81%AF%E7%99%BC%E7%A7%91q1%E6%93%A0%E4%B8%8B%E9%AB%98%E9%80%9A-5g%E6%99%BA%E6%85%A7%E6%A9%9F%E6%99%B6%E7%89%87%E5%87%BA%E8%B2%A8%E7%8E%8B%E6%8F%9B%E4%BA%BA%E5%81%9A-070234331.html
《科技》聯發科天璣6300助陣 OPPO將AI下放A系列,https://tw.stock.yahoo.com/news/%E7%A7%91%E6%8A%80-%E8%81%AF%E7%99%BC%E7%A7%91%E5%A4%A9%E7%92%A36300%E5%8A%A9%E9%99%A3-oppo%E5%B0%87ai%E4%B8%8B%E6%94%BEa%E7%B3%BB%E5%88%97-052929183.html
《今日焦點新聞》聯發科搶伺服器晶片商機 台積電3奈米製程助攻,https://tw.stock.yahoo.com/news/%E4%BB%8A%E6%97%A5%E7%84%A6%E9%BB%9E%E6%96%B0%E8%81%9E-%E8%81%AF%E7%99%BC%E7%A7%91%E6%90%B6%E4%BC%BA%E6%9C%8D%E5%99%A8%E6%99%B6%E7%89%87%E5%95%86%E6%A9%9F-%E5%8F%B0%E7%A9%8D%E9%9B%BB3%E5%A5%88%E7%B1%B3%E8%A3%BD%E7%A8%8B%E5%8A%A9%E6%94%BB-233737663.html
又見少年股神翻車慘案！聯發科爆鉅額違約 網：下個畢業換它？,https://tw.stock.yahoo.com/news/%E5%8F%88%E8%A6%8B%E5%B0%91%E5%B9%B4%E8%82%A1%E7%A5%9E%E7%BF%BB%E8%BB%8A%E6%85%98%E6%A1%88-%E8%81%AF%E7%99%BC%E7%A7%91%E7%88%86%E9%89%85%E9%A1%8D%E9%81%95%E7%B4%84-%E7%B6%B2-%E4%B8%8B%E5%80%8B%E7%95%A2%E6%A5%AD%E6%8F%9B%E5%AE%83-040609605.html
"繼台積電後 聯發科今驚傳違約交割5,740萬元",https://tw.stock.yahoo.com/news/%E7%B9%BC%E5%8F%B0%E7%A9%8D%E9%9B%BB%E5%BE%8C-%E8%81%AF%E7%99%BC%E7%A7%91%E4%BB%8A%E9%A9%9A%E5%82%B3%E9%81%95%E7%B4%84%E4%BA%A4%E5%89%B25-740%E8%90%AC%E5%85%83-112348442.html
傳台積電3奈米明年要漲價 大摩估毛利率上看55%,https://tw.stock.yahoo.com/news/%E5%82%B3%E5%8F%B0%E7%A9%8D%E9%9B%BB3%E5%A5%88%E7%B1%B3%E6%98%8E%E5%B9%B4%E8%A6%81%E6%BC%B2%E5%83%B9-%E5%A4%A7%E6%91%A9%E4%BC%B0%E6%AF%9B%E5%88%A9%E7%8E%87%E4%B8%8A%E7%9C%8B55-035900087.html
《各報要聞》聯發科Q2營運見暖、H2放熱,https://tw.stock.yahoo.com/news/%E5%90%84%E5%A0%B1%E8%A6%81%E8%81%9E-%E8%81%AF%E7%99%BC%E7%A7%91q2%E7%87%9F%E9%81%8B%E8%A6%8B%E6%9A%96-h2%E6%94%BE%E7%86%B1-235135717.html
聯發科Q2營運見暖、H2放熱,https://tw.stock.yahoo.com/news/%E8%81%AF%E7%99%BC%E7%A7%91q2%E7%87%9F%E9%81%8B%E8%A6%8B%E6%9A%96-h2%E6%94%BE%E7%86%B1-201000606.html
藍牙、衛星定位晶片出貨強勁 達發6月營收 兩年來最讚,https://tw.stock.yahoo.com/news/%E8%97%8D%E7%89%99-%E8%A1%9B%E6%98%9F%E5%AE%9A%E4%BD%8D%E6%99%B6%E7%89%87%E5%87%BA%E8%B2%A8%E5%BC%B7%E5%8B%81-%E9%81%94%E7%99%BC6%E6%9C%88%E7%87%9F%E6%94%B6-%E5%85%A9%E5%B9%B4%E4%BE%86%E6%9C%80%E8%AE%9A-201000035.html
聯發科6月營收年月雙增　反應大陸手機市場回溫,https://tw.stock.yahoo.com/news/%E8%81%AF%E7%99%BC%E7%A7%916%E6%9C%88%E7%87%9F%E6%94%B6%E5%B9%B4%E6%9C%88%E9%9B%99%E5%A2%9E-%E5%8F%8D%E6%87%89%E5%A4%A7%E9%99%B8%E6%89%8B%E6%A9%9F%E5%B8%82%E5%A0%B4%E5%9B%9E%E6%BA%AB-130125556.html
【公告】聯發科技113年6月份自結合併營收淨額,https://tw.stock.yahoo.com/news/%E5%85%AC%E5%91%8A-%E8%81%AF%E7%99%BC%E7%A7%91%E6%8A%80113%E5%B9%B46%E6%9C%88%E4%BB%BD%E8%87%AA%E7%B5%90%E5%90%88%E4%BD%B5%E7%87%9F%E6%94%B6%E6%B7%A8%E9%A1%8D-110642287.html
【公告】聯發科 2024年6月合併營收430.92億元 年增12.75%,https://tw.stock.yahoo.com/news/%E5%85%AC%E5%91%8A-%E8%81%AF%E7%99%BC%E7%A7%91-2024%E5%B9%B46%E6%9C%88%E5%90%88%E4%BD%B5%E7%87%9F%E6%94%B6430-92%E5%84%84%E5%85%83-%E5%B9%B4%E5%A2%9E12-104449961.html
聯發科6月營收繳雙增 Q2季減4.6%符合預期,https://tw.stock.yahoo.com/news/%E8%81%AF%E7%99%BC%E7%A7%916%E6%9C%88%E7%87%9F%E6%94%B6%E7%B9%B3%E9%9B%99%E5%A2%9E-q2%E5%AD%A3%E6%B8%9B4-6-%E7%AC%A6%E5%90%88%E9%A0%90%E6%9C%9F-100515308.html
聯發科6月營收達430.92億元 第2季表現符合預期,https://tw.stock.yahoo.com/news/%E8%81%AF%E7%99%BC%E7%A7%916%E6%9C%88%E7%87%9F%E6%94%B6%E9%81%94430-92%E5%84%84%E5%85%83-%E7%AC%AC2%E5%AD%A3%E8%A1%A8%E7%8F%BE%E7%AC%A6%E5%90%88%E9%A0%90%E6%9C%9F-094631093.html
《半導體》聯發科6月營收雙增 Q2季減4.67%達標,https://tw.stock.yahoo.com/news/%E5%8D%8A%E5%B0%8E%E9%AB%94-%E8%81%AF%E7%99%BC%E7%A7%916%E6%9C%88%E7%87%9F%E6%94%B6%E9%9B%99%E5%A2%9E-q2%E5%AD%A3%E6%B8%9B4-67-%E9%81%94%E6%A8%99-093503803.html
營運回溫！聯發科6月營收430.9億元 年、月雙增,https://tw.stock.yahoo.com/news/%E7%87%9F%E9%81%8B%E5%9B%9E%E6%BA%AB-%E8%81%AF%E7%99%BC%E7%A7%916%E6%9C%88%E7%87%9F%E6%94%B6430-9%E5%84%84%E5%85%83-%E5%B9%B4-%E6%9C%88%E9%9B%99%E5%A2%9E-091644744.html
聯發科智在家鄉創新競賽20組入圍 生成式AI助提案,https://tw.stock.yahoo.com/news/%E8%81%AF%E7%99%BC%E7%A7%91%E6%99%BA%E5%9C%A8%E5%AE%B6%E9%84%89%E5%89%B5%E6%96%B0%E7%AB%B6%E8%B3%BD20%E7%B5%84%E5%85%A5%E5%9C%8D-%E7%94%9F%E6%88%90%E5%BC%8Fai%E5%8A%A9%E6%8F%90%E6%A1%88-040142846.html
聯發科技「智在家鄉」競賽20強出爐 AI助攻創新提案,https://tw.stock.yahoo.com/news/%E8%81%AF%E7%99%BC%E7%A7%91%E6%8A%80-%E6%99%BA%E5%9C%A8%E5%AE%B6%E9%84%89-%E7%AB%B6%E8%B3%BD20%E5%BC%B7%E5%87%BA%E7%88%90-ai%E5%8A%A9%E6%94%BB%E5%89%B5%E6%96%B0%E6%8F%90%E6%A1%88-025917860.html
〈焦點股〉聯發科填息發威 00947同受激勵股價走堅,https://tw.stock.yahoo.com/news/%E7%84%A6%E9%BB%9E%E8%82%A1-%E8%81%AF%E7%99%BC%E7%A7%91%E5%A1%AB%E6%81%AF%E7%99%BC%E5%A8%81-00947%E5%90%8C%E5%8F%97%E6%BF%80%E5%8B%B5%E8%82%A1%E5%83%B9%E8%B5%B0%E5%A0%85-021529641.html
