Title,Link
油價跌破81美元 反向原油ETF爆量上漲成第五大,https://tw.stock.yahoo.com/news/%E6%B2%B9%E5%83%B9%E8%B7%8C%E7%A0%B481%E7%BE%8E%E5%85%83-%E5%8F%8D%E5%90%91%E5%8E%9F%E6%B2%B9etf%E7%88%86%E9%87%8F%E4%B8%8A%E6%BC%B2%E6%88%90%E7%AC%AC%E4%BA%94%E5%A4%A7-023712162.html
