ticker,daily_return,weekly_return,one_month_return,six_months_return,one_year_return,daily_win_rate,weekly_win_rate,monthly_win_rate,six_months_win_rate,one_year_win_rate,additional_win_rate,total_win_rate
2308.TW,0.10982901584807092,0.10267428197293603,0.7894401346744372,0.3151411032445227,0.06609696288781812,49.137148047229786,49.17730496453901,49.37466209394402,52.10084033613446,47.540983606557376,25,272.3309390484046
2881.TW,0.08940070130131074,0.08257850005760409,0.8081807576985612,0.30043712147566304,0.1793706942311638,48.31970935513169,48.212765957446805,48.97057780819207,57.14285714285714,51.63934426229508,25,279.2852545259228
3017.TW,0.30695443509984166,0.29106614883464194,-0.21606129040479669,0.6737577210418144,0.4345577883952117,51.58946412352407,51.84397163120567,51.36377261889076,52.94117647058824,53.278688524590166,15,276.0170733687989
3006.TW,0.13660753745703802,0.14257018585302705,-0.03317546722184016,0.08219522349781329,0.1205050759350523,50.590372388737514,50.40425531914894,50.625863796570734,45.378151260504204,45.90163934426229,5,247.9002821092237
2408.TW,0.006196079350500575,0.010643401443596894,0.14514432965536198,0.009797412688960873,-0.0021100433966619687,47.41144414168937,47.80141843971631,47.7932432096213,43.69747899159664,43.44262295081967,0,230.1462077334433
2344.TW,0.06117660607686963,0.06961874496951855,0.15483314396928807,-0.06578682016788018,-0.02247713630280077,46.775658492279746,47.12765957446808,47.05425993871766,42.016806722689076,41.39344262295082,0,224.36782735110538
8046.TW,0.178550587641461,0.1509931510684107,-0.14494304394055862,-0.14809043726330184,-0.12478343357148161,49.863760217983646,49.276595744680854,49.739720928098166,42.016806722689076,47.540983606557376,5,243.4378672200091
3037.TW,0.18591774109357845,0.1640568088458738,0.24206598814410862,0.18870345814931397,0.04023375294207344,50.04541326067211,50.06382978723404,50.07255623266588,44.537815126050425,43.85245901639344,5,243.57207342301587
2891.TW,0.05718479273127611,0.04139505782369211,0.05934181457746797,0.2620056162538493,0.17216318147911128,48.86466848319709,48.836879432624116,49.21981684130021,56.30252100840336,51.229508196721305,5,259.4533939622461
2882.TW,0.049997741318264094,0.04163421143143795,0.5425631354964084,0.3295374883532809,0.16682834407045471,47.68392370572207,47.41134751773049,47.95702983979884,52.94117647058824,47.540983606557376,25,268.534461140397
2353.TW,0.11138503466027919,0.10681404791899426,-0.23876439469843824,0.02913015514267657,0.16334933044871855,49.31880108991826,49.11347517730496,49.3840796870692,43.69747899159664,44.26229508196721,5,240.77613002785628
1513.TW,0.2357845517777078,0.2615188329890453,1.0427378665985008,0.6160441086349052,0.2639623944412497,48.68301544050863,49.361702127659576,49.02738289704601,50.42016806722689,46.31147540983606,30,273.80374394227715
2308.TW,0.10982901584807092,0.10267428197293603,0.7894401346744372,0.3151411032445227,0.06609696288781812,49.137148047229786,49.17730496453901,49.37466209394402,52.10084033613446,47.540983606557376,25,272.3309390484046
8996.TW,0.24368860402605788,0.26975813720385344,-0.932771476045229,0.616671373130627,0.1434372420190284,48.41053587647593,48.787234042553195,48.12897898991708,52.94117647058824,46.31147540983606,5,249.57940078937048
6282.TW,0.07488775601684963,0.0698108505628837,0.1808262696445512,0.01934736708346978,-0.08943687735044227,48.13805631244323,48.163120567375884,48.48142216614664,45.378151260504204,41.39344262295082,5,236.5541929294208
1795.TW,0.12876690679119596,0.13465329518866992,0.08792782061651212,0.04124906532817832,0.04228804843778391,47.86557674841054,48.13475177304964,47.896414914831695,47.89915966386555,46.31147540983606,0,238.1073785099935
2388.TW,0.18034308847386754,0.11929468892018587,0.35189334661835353,-0.09900653415840675,0.058762328298722404,45.95821980018165,44.79432624113475,45.27371132275746,35.294117647058826,45.49180327868852,10,226.8121782898212
