Date,Close,Volume,MA10,MA20,RSI,MACD,MACD_signal,Upper_BB,Middle_BB,Lower_BB,ATR,ADX
2020-01-02,339.0,31754.12,,,,,,,,,,
2020-01-03,339.5,41811.268,,,,,,,,,,
2020-01-06,332.0,45343.057,,,,,,,,,,
2020-01-07,329.5,50879.181,,,,,,,,,,
2020-01-08,329.5,37567.748,,,,,,,,,,
2020-01-09,337.5,31481.504,,,,,,,,,,
2020-01-10,339.5,27032.115,,,,,,,,,,
2020-01-13,341.5,30663.332,,,,,,,,,,
2020-01-14,346.0,30223.993,,,,,,,,,,
2020-01-15,340.0,47434.274,337.4,,,,,,,,,
2020-01-16,334.5,55211.42,336.95,,,,,,,,,
2020-01-17,333.0,52060.097,336.3,,,,,,,,,
2020-01-20,333.0,32658.203,336.4,,,,,,,,,
2020-01-30,316.5,125451.049,335.1,,,,,,,,,
2020-01-31,320.0,62526.055,334.15,,34.166666666666664,,,,,,7.142857142857143,
2020-02-03,315.0,59560.849,331.9,,31.35294117647059,,,,,,7.204081632653062,
2020-02-04,325.0,51890.496,330.45,,41.69485011529593,,,,,,8.260932944606415,
2020-02-05,327.5,36601.453,329.05,,43.967554974714474,,,,,,8.028009162848814,
2020-02-06,332.5,29267.094,327.7,,48.30744571463135,,,,,,7.8117227940739,
2020-02-07,328.0,28798.327,326.5,331.95,44.93423286009591,,,348.20699849295795,331.95,315.693001507042,7.718028308782906,
2020-02-10,327.5,30632.424,325.8,331.375,44.56189644657024,,,347.4058296728519,331.375,315.3441703271481,7.66674057244127,
2020-02-11,331.5,27524.935,325.65,330.975,48.2558712497757,,,346.5681876151082,330.975,315.3818123848919,7.47625910298118,
2020-02-12,335.0,37612.639,325.85,331.125,51.31285154281158,,,346.81217629148165,331.125,315.43782370851835,7.263669167053953,
2020-02-13,335.0,22757.021,327.7,331.4,51.31285154281158,,,347.15626859380126,331.4,315.6437314061987,6.959121369407242,
2020-02-14,335.0,16933.683,329.2,331.675,51.31285154281158,,,347.4809324305767,331.675,315.86906756942335,6.640612700163868,
2020-02-17,331.5,15937.079,330.85,331.375,47.78676292567712,,,346.9534306013154,331.375,315.7965693986846,6.487711793009306,
2020-02-18,322.0,61825.604,330.55,330.5,39.79357115505523,,,346.1204993518133,330.5,314.8795006481867,6.702875236365784,
2020-02-19,326.5,38781.218,330.45,329.75,44.526919786717166,,,344.60765795810363,329.75,314.89234204189637,6.581241290911086,11.634651943080824
2020-02-20,325.5,27011.736,329.75,328.725,43.704629355196744,,,341.66128617493894,328.725,315.7887138250611,6.396866912988865,11.671554369166623
