Title,Link
【公告】高力 2024年6月合併營收3.64億元 年增-21.03%,https://tw.stock.yahoo.com/news/%E5%85%AC%E5%91%8A-%E9%AB%98%E5%8A%9B-2024%E5%B9%B46%E6%9C%88%E5%90%88%E4%BD%B5%E7%87%9F%E6%94%B63-64%E5%84%84%E5%85%83-%E5%B9%B4%E5%A2%9E-085149131.html
熱門股－高力 散熱需求旺價量齊揚,https://tw.stock.yahoo.com/news/%E7%86%B1%E9%96%80%E8%82%A1-%E9%AB%98%E5%8A%9B-%E6%95%A3%E7%86%B1%E9%9C%80%E6%B1%82%E6%97%BA%E5%83%B9%E9%87%8F%E9%BD%8A%E6%8F%9A-201000901.html
基期高 高力5月獲利減,https://tw.stock.yahoo.com/news/%E5%9F%BA%E6%9C%9F%E9%AB%98-%E9%AB%98%E5%8A%9B5%E6%9C%88%E7%8D%B2%E5%88%A9%E6%B8%9B-201000919.html
《電機股》高力5月每股盈餘0.55元,https://tw.stock.yahoo.com/news/%E9%9B%BB%E6%A9%9F%E8%82%A1-%E9%AB%98%E5%8A%9B5%E6%9C%88%E6%AF%8F%E8%82%A1%E7%9B%88%E9%A4%980-55%E5%85%83-083433156.html
【公告】係因有價證券於集中交易市場達公布注意交易資訊標準，故公布基本資料及相關財務業務等重大訊息，以利投資人區別瞭解。,https://tw.stock.yahoo.com/news/%E5%85%AC%E5%91%8A-%E4%BF%82%E5%9B%A0%E6%9C%89%E5%83%B9%E8%AD%89%E5%88%B8%E6%96%BC%E9%9B%86%E4%B8%AD%E4%BA%A4%E6%98%93%E5%B8%82%E5%A0%B4%E9%81%94%E5%85%AC%E5%B8%83%E6%B3%A8%E6%84%8F%E4%BA%A4%E6%98%93%E8%B3%87%E8%A8%8A%E6%A8%99%E6%BA%96-%E6%95%85%E5%85%AC%E5%B8%83%E5%9F%BA%E6%9C%AC%E8%B3%87%E6%96%99%E5%8F%8A%E7%9B%B8%E9%97%9C%E8%B2%A1%E5%8B%99%E6%A5%AD%E5%8B%99%E7%AD%89%E9%87%8D%E5%A4%A7%E8%A8%8A%E6%81%AF-%E4%BB%A5%E5%88%A9%E6%8A%95%E8%B3%87%E4%BA%BA%E5%8D%80%E5%88%A5%E7%9E%AD%E8%A7%A3-083131435.html
鉅亨速報 - Factset 最新調查：高力(8996-TW)目標價調升至533元，幅度約5.23%,https://tw.stock.yahoo.com/news/%E9%89%85%E4%BA%A8%E9%80%9F%E5%A0%B1-factset-%E6%9C%80%E6%96%B0%E8%AA%BF%E6%9F%A5-%E9%AB%98%E5%8A%9B-8996-041019026.html
《電機股》液冷散熱夯 高力擬海外設廠,https://tw.stock.yahoo.com/news/%E9%9B%BB%E6%A9%9F%E8%82%A1-%E6%B6%B2%E5%86%B7%E6%95%A3%E7%86%B1%E5%A4%AF-%E9%AB%98%E5%8A%9B%E6%93%AC%E6%B5%B7%E5%A4%96%E8%A8%AD%E5%BB%A0-000806804.html
液冷散熱夯 高力擬海外設廠,https://tw.stock.yahoo.com/news/%E6%B6%B2%E5%86%B7%E6%95%A3%E7%86%B1%E5%A4%AF-%E9%AB%98%E5%8A%9B%E6%93%AC%E6%B5%B7%E5%A4%96%E8%A8%AD%E5%BB%A0-201000427.html
高力液冷散熱業務營收將成長 評估赴海外設廠方案,https://tw.stock.yahoo.com/news/%E9%AB%98%E5%8A%9B%E6%B6%B2%E5%86%B7%E6%95%A3%E7%86%B1%E6%A5%AD%E5%8B%99%E7%87%9F%E6%94%B6%E5%B0%87%E6%88%90%E9%95%B7-%E8%A9%95%E4%BC%B0%E8%B5%B4%E6%B5%B7%E5%A4%96%E8%A8%AD%E5%BB%A0%E6%96%B9%E6%A1%88-113450699.html
【公告】高力受邀參加統一證券舉辦2024Q2全球展望夏季投資論壇,https://tw.stock.yahoo.com/news/%E5%85%AC%E5%91%8A-%E9%AB%98%E5%8A%9B%E5%8F%97%E9%82%80%E5%8F%83%E5%8A%A0%E7%B5%B1-%E8%AD%89%E5%88%B8%E8%88%89%E8%BE%A62024q2%E5%85%A8%E7%90%83%E5%B1%95%E6%9C%9B%E5%A4%8F%E5%AD%A3%E6%8A%95%E8%B3%87%E8%AB%96%E5%A3%87-093402854.html
【公告】高力 2024年5月合併營收3.17億元 年增-34.82%,https://tw.stock.yahoo.com/news/%E5%85%AC%E5%91%8A-%E9%AB%98%E5%8A%9B-2024%E5%B9%B45%E6%9C%88%E5%90%88%E4%BD%B5%E7%87%9F%E6%94%B63-17%E5%84%84%E5%85%83-%E5%B9%B4%E5%A2%9E-085215415.html
高力獲亞系外資重申買進評等，目標價由480元上調至630元,https://tw.stock.yahoo.com/news/%E9%AB%98%E5%8A%9B%E7%8D%B2%E4%BA%9E%E7%B3%BB%E5%A4%96%E8%B3%87%E9%87%8D%E7%94%B3%E8%B2%B7%E9%80%B2%E8%A9%95%E7%AD%89-%E7%9B%AE%E6%A8%99%E5%83%B9%E7%94%B1480%E5%85%83%E4%B8%8A%E8%AA%BF%E8%87%B3630%E5%85%83-040301501.html
