Date,Close,Volume,MA10,MA20,RSI,MACD,MACD_signal,Upper_BB,Middle_BB,Lower_BB,ATR,ADX
2020-01-02,146.0,1211.244,,,,,,,,,,
2020-01-03,148.0,4896.894,,,,,,,,,,
2020-01-06,147.5,2230.143,,,,,,,,,,
2020-01-07,150.5,1914.565,,,,,,,,,,
2020-01-08,146.0,1087.46,,,,,,,,,,
2020-01-09,153.0,3502.267,,,,,,,,,,
2020-01-10,153.5,1292.239,,,,,,,,,,
2020-01-13,168.5,6869.784,,,,,,,,,,
2020-01-14,168.5,6134.661,,,,,,,,,,
2020-01-15,164.0,2565.447,154.55,,,,,,,,,
2020-01-16,160.0,2585.145,155.95,,,,,,,,,
2020-01-17,159.5,958.752,157.1,,,,,,,,,
2020-01-20,158.5,1106.399,158.2,,,,,,,,,
2020-01-30,148.0,2399.466,157.95,,,,,,,,,
2020-01-31,150.5,1658.476,158.4,,54.05405405405405,,,,,,6.071428571428571,
2020-02-03,146.0,1498.151,157.7,,49.713193116634805,,,,,,6.1020408163265305,
2020-02-04,150.0,1603.665,157.35,,53.30298201684498,,,,,,6.737609329446064,
2020-02-05,151.0,2338.395,155.6,,54.18354619579223,,,,,,6.5777800916284885,
2020-02-06,155.0,3801.433,154.25,,57.625617947973936,,,,,,6.500795799369311,
2020-02-07,151.5,2989.803,153.0,153.775,53.81582653416762,,,167.7050933234491,153.775,139.84490667655092,6.607881813700075,
2020-02-10,149.5,1760.239,151.95,153.95,51.71193648681833,,,167.5694713553796,153.95,140.3305286446204,6.385890255578642,
2020-02-11,152.0,1439.04,151.2,154.15,54.12613539496813,,,167.52946187258593,154.15,140.77053812741408,6.1797552373230245,
2020-02-12,160.0,3804.231,151.35,154.775,60.86826405428665,,,168.02065966647115,154.775,141.52934033352886,6.345487006085665,
2020-02-13,162.0,3451.142,152.75,155.35,62.35773536671114,,,168.8002788075193,155.35,141.89972119248068,6.2850950770795455,
2020-02-14,160.5,1582.437,153.75,156.075,60.49783862094563,,,168.983427479752,156.075,143.16657252024797,6.157588285859577,
2020-02-17,162.0,1548.425,155.35,156.525,61.72718314345467,,,169.59968928885098,156.525,143.45031071114903,5.967760551155322,
2020-02-18,159.0,3116.933,156.25,156.8,57.849544168809295,,,169.83993865016163,156.8,143.7600613498384,6.184349083215656,
2020-02-19,160.0,1197.159,157.15,156.375,58.77909232197594,,,168.3744791553635,156.375,144.3755208446365,5.9568955772716805,12.878027190247328
2020-02-20,160.0,2153.875,157.65,155.95,58.779092321975945,,,166.74305332146653,155.95,145.15694667853344,5.9599744646094175,13.953435671682785
2020-02-21,157.0,1072.705,158.2,155.6,54.59041743093108,,,165.76169277236863,155.6,145.43830722763136,5.855690574280174,14.486569173869665
2020-02-24,151.0,1963.817,158.35,155.15,47.326471784251126,,,165.2895266161682,155.15,145.01047338383182,5.93742696183159,13.584744870515866
2020-02-25,153.0,1950.335,158.45,154.825,49.72777871494806,,,164.8013470268436,154.825,144.8486529731564,5.870467893129333,12.74221904123134
2020-02-26,150.0,1507.454,157.45,154.4,46.31686770665786,,,164.43792807306343,154.4,144.36207192693658,5.701148757905808,11.959873628324283
2020-02-27,142.0,3773.234,155.45,154.1,38.694733313953996,-1.4206542242523312,-0.08134848125011256,165.18873302050358,154.1,143.0112669794964,6.22249527519825,12.440400480574597
2020-03-02,142.0,1747.958,153.6,153.675,38.694733313953996,-2.153174321530514,-0.49571364930619294,165.87858553868398,153.675,141.47141446131604,6.492317041255518,13.990652668723245
2020-03-03,143.5,1326.92,151.75,153.55,40.812782224681584,-2.582890359893412,-0.9131489914236367,166.11144896100683,153.55,140.9885510389932,6.278580109737267,14.848367071858599
2020-03-04,138.5,1827.547,149.7,152.975,36.30956706131846,-3.2889882206063135,-1.3883168372601722,167.09050565867187,152.975,138.85949434132812,6.222967244756034,16.116972313869155
2020-03-05,145.0,1682.865,148.2,152.675,44.83162910074185,-3.286198929477024,-1.7678932557035425,167.19490013739713,152.675,138.1550998626029,6.314183870130603,16.635601939439137
